COUNTRY,YEAR,IndicatorCode,NumericValue
GBD_IHME_SUBSAHAWES,2010,RHR_IPV,41.74858
GBD_IHME_NORAFRMIDEAS,2010,RHR_IPV,35.3794
GLOBAL,2010,RHR_IPV,36.64062
LMI_SEAR,2010,RHR_IPV,37.67163
GLOBAL,2010,RHR_IPV,19.56473
GBD_IHME_LATAMTRO,2010,RHR_IPV,27.43354
LMI_AMR,2010,RHR_IPV,31.89618
LMI_EUR,2010,RHR_IPV,26.07103
LMI_EMR,2010,RHR_IPV,34.51274
LMI_WPR,2010,RHR_IPV,25.46135
GLOBAL,2010,RHR_NPSV,7.17237
GBD_IHME_LATAMSOU,2010,RHR_NPSV,5.86279
HI_INCOME,2010,RHR_NPSV,12.58295
LMI_EMR,2010,RHR_NPSV,
GBD_IHME_LATAMCEN,2010,RHR_NPSV,11.87921
GBD_IHME_SUBSAHACEN,2010,RHR_NPSV,21.04794
GBD_IHME_SUBSAHAWES,2010,RHR_NPSV,9.15435
GBD_IHME_LATAMAND,2010,RHR_NPSV,15.3319
LMI_WPR,2010,RHR_NPSV,6.81255
GBD_IHME_SUBSAHASOU,2010,RHR_NPSV,17.40719
GBD_IHME_NORAFRMIDEAS,2010,RHR_NPSV,4.52757
GBD_IHME_ASIACEN,2010,RHR_NPSV,6.4543
GBD_IHME_OCEANIA,2010,RHR_NPSV,14.85931
GBD_IHME_ASIAEAS,2010,RHR_NPSV,5.86821
LMI_SEAR,2010,RHR_NPSV,4.94191
GBD_IHME_ASIASOU,2010,RHR_NPSV,3.34834
GBD_IHME_CAR,2010,RHR_NPSV,10.31581
GBD_IHME_EUROWES,2010,RHR_NPSV,11.50298
GBD_IHME_EUROEAS,2010,RHR_NPSV,6.9727
GBD_IHME_AUSASIA,2010,RHR_NPSV,16.46479
GBD_IHME_ASIASE,2010,RHR_NPSV,5.27576
GBD_IHME_LATAMTRO,2010,RHR_NPSV,7.68403
GBD_IHME_EUROCEN,2010,RHR_NPSV,10.75964
LMI_AFR,2010,RHR_NPSV,11.9179
GBD_IHME_ASIAPACHI,2010,RHR_NPSV,12.20083
LMI_AMR,2010,RHR_NPSV,10.6966
GBD_IHME_NORAMEHI,2010,RHR_NPSV,13.00533
LMI_EUR,2010,RHR_NPSV,5.24759
GBD_IHME_SUBSAHAEAS,2010,RHR_NPSV,11.45965
BFA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BLZ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SEN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GEO,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
AUS,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TUN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
COL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CZE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
FJI,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MDA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
OMN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
THA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ZMB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BOL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TJK,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
IDN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
PNG,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
HND,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
DZA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BDI,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
QAT,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KIR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GBR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BWA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ZAF,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ZWE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
DOM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MDV,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
DMA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
JOR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
HRV,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KEN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SYC,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KGZ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
AFG,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SAU,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
USA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CMR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SWZ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ECU,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ESP,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ISR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MNG,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NLD,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
EST,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ARM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CHE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NER,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
YEM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GUY,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SRB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BRN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
COK,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
PHL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KHM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MOZ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
LTU,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
VUT,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CRI,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BTN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ITA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
JAM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
VNM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GTM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NGA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MMR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KAZ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TTO,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
PAN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SWE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BGR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CYP,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
EGY,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BEL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
PER,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
UZB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CUB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TZA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GIN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NPL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
KWT,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MWI,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
RUS,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BLR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
LAO,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TUV,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
JPN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MYS,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
POL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
LVA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
IND,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ALB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SVN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NIC,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SDN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MKD,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SLV,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GAB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MEX,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ISL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
FIN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MRT,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
AUT,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BHR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CAN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MDG,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SGP,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ROU,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NOR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
LBR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
STP,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
CHN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MNE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
PRT,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
GHA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
IRN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SVK,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
NZL,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BEN,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SMR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
UGA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
AZE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
TUR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BRA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
RWA,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
ARE,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
IRQ,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
WSM,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
DEU,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
BGD,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
MAR,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
SLB,2014,VIOLENCE_EXTENTIMP_PARTNERVIOLPREVENTION,
